filename,width,height,class,xmin,ymin,xmax,ymax
IMG20230422144222_jpg.rf.29edb333482df41d3f444bf6ced84cc1.jpg,640,288,P,134,99,158,137
IMG20230422144222_jpg.rf.29edb333482df41d3f444bf6ced84cc1.jpg,640,288,O,161,100,185,137
IMG20230422144222_jpg.rf.29edb333482df41d3f444bf6ced84cc1.jpg,640,288,T,219,102,243,137
IMG20230422144222_jpg.rf.29edb333482df41d3f444bf6ced84cc1.jpg,640,288,A,332,103,357,138
IMG20230422144222_jpg.rf.29edb333482df41d3f444bf6ced84cc1.jpg,640,288,V,389,101,413,139
IMG20230422144222_jpg.rf.29edb333482df41d3f444bf6ced84cc1.jpg,640,288,A,418,101,442,139
IMG20230422144222_jpg.rf.29edb333482df41d3f444bf6ced84cc1.jpg,640,288,C,447,103,471,140
IMG20230422144222_jpg.rf.29edb333482df41d3f444bf6ced84cc1.jpg,640,288,A,476,105,498,141
IMG20230422144222_jpg.rf.29edb333482df41d3f444bf6ced84cc1.jpg,640,288,N,506,104,528,140
IMG20230422144222_jpg.rf.29edb333482df41d3f444bf6ced84cc1.jpg,640,288,T,533,105,557,141
IMG20230422144222_jpg.rf.29edb333482df41d3f444bf6ced84cc1.jpg,640,288,S,591,105,615,142
IMG20230422144222_jpg.rf.29edb333482df41d3f444bf6ced84cc1.jpg,640,288,P,619,105,640,142
IMG20230422144222_jpg.rf.29edb333482df41d3f444bf6ced84cc1.jpg,640,288,O,276,150,297,185
IMG20230422144222_jpg.rf.29edb333482df41d3f444bf6ced84cc1.jpg,640,288,R,389,152,412,187
IMG20230422144222_jpg.rf.29edb333482df41d3f444bf6ced84cc1.jpg,640,288,E,447,153,470,187
IMG20230422144222_jpg.rf.29edb333482df41d3f444bf6ced84cc1.jpg,640,288,W,218,198,241,234
IMG20230422144222_jpg.rf.29edb333482df41d3f444bf6ced84cc1.jpg,640,288,S,535,204,556,238
IMG20230422144222_jpg.rf.29edb333482df41d3f444bf6ced84cc1.jpg,640,288,R,618,204,639,240
IMG20230422144222_jpg.rf.29edb333482df41d3f444bf6ced84cc1.jpg,640,288,S,18,242,38,279
IMG20230422144222_jpg.rf.29edb333482df41d3f444bf6ced84cc1.jpg,640,288,R,160,244,182,281
IMG20230422144222_jpg.rf.29edb333482df41d3f444bf6ced84cc1.jpg,640,288,N,216,247,239,281
IMG20230422144222_jpg.rf.29edb333482df41d3f444bf6ced84cc1.jpg,640,288,S,389,250,411,285
IMG20230422144222_jpg.rf.29edb333482df41d3f444bf6ced84cc1.jpg,640,288,O,445,250,467,285
IMG20230422144222_jpg.rf.29edb333482df41d3f444bf6ced84cc1.jpg,640,288,W,505,251,525,285
IMG20230422144222_jpg.rf.29edb333482df41d3f444bf6ced84cc1.jpg,640,288,A,533,251,554,285
1359_jpg.rf.204169132c7e0c1cb65108d1a6e61982.jpg,640,640,S,159,112,231,244
1359_jpg.rf.204169132c7e0c1cb65108d1a6e61982.jpg,640,640,E,13,353,89,502
1359_jpg.rf.204169132c7e0c1cb65108d1a6e61982.jpg,640,640,N,106,310,182,466
1359_jpg.rf.204169132c7e0c1cb65108d1a6e61982.jpg,640,640,O,234,95,318,230
1359_jpg.rf.204169132c7e0c1cb65108d1a6e61982.jpg,640,640,G,385,35,463,181
4078_jpg.rf.26446c2c3653676ab0ee5d7ff9c28558.jpg,640,640,X,34,66,117,213
4078_jpg.rf.26446c2c3653676ab0ee5d7ff9c28558.jpg,640,640,O,125,262,218,428
4078_jpg.rf.26446c2c3653676ab0ee5d7ff9c28558.jpg,640,640,U,243,250,324,400
4078_jpg.rf.26446c2c3653676ab0ee5d7ff9c28558.jpg,640,640,Q,356,459,442,632
4078_jpg.rf.26446c2c3653676ab0ee5d7ff9c28558.jpg,640,640,E,335,239,407,386
4078_jpg.rf.26446c2c3653676ab0ee5d7ff9c28558.jpg,640,640,K,319,55,392,190
4078_jpg.rf.26446c2c3653676ab0ee5d7ff9c28558.jpg,640,640,Q,427,219,500,365
4078_jpg.rf.26446c2c3653676ab0ee5d7ff9c28558.jpg,640,640,E,399,56,468,189
4078_jpg.rf.26446c2c3653676ab0ee5d7ff9c28558.jpg,640,640,X,469,58,541,174
40_jpg.rf.2833faaa9147dd4d023d630f22d385ee.jpg,640,640,U,404,105,440,201
40_jpg.rf.2833faaa9147dd4d023d630f22d385ee.jpg,640,640,A,361,108,397,201
40_jpg.rf.2833faaa9147dd4d023d630f22d385ee.jpg,640,640,E,441,98,476,196
40_jpg.rf.2833faaa9147dd4d023d630f22d385ee.jpg,640,640,H,325,109,358,199
40_jpg.rf.2833faaa9147dd4d023d630f22d385ee.jpg,640,640,O,366,224,402,314
40_jpg.rf.2833faaa9147dd4d023d630f22d385ee.jpg,640,640,C,326,224,359,314
40_jpg.rf.2833faaa9147dd4d023d630f22d385ee.jpg,640,640,T,406,223,442,316
40_jpg.rf.2833faaa9147dd4d023d630f22d385ee.jpg,640,640,Q,447,218,480,311
40_jpg.rf.2833faaa9147dd4d023d630f22d385ee.jpg,640,640,R,486,210,519,306
40_jpg.rf.2833faaa9147dd4d023d630f22d385ee.jpg,640,640,R,529,324,564,414
40_jpg.rf.2833faaa9147dd4d023d630f22d385ee.jpg,640,640,Q,448,336,488,429
40_jpg.rf.2833faaa9147dd4d023d630f22d385ee.jpg,640,640,J,488,328,523,423
40_jpg.rf.2833faaa9147dd4d023d630f22d385ee.jpg,640,640,I,410,333,443,434
40_jpg.rf.2833faaa9147dd4d023d630f22d385ee.jpg,640,640,B,372,343,408,433
40_jpg.rf.2833faaa9147dd4d023d630f22d385ee.jpg,640,640,V,538,437,571,535
40_jpg.rf.2833faaa9147dd4d023d630f22d385ee.jpg,640,640,E,573,435,605,535
40_jpg.rf.2833faaa9147dd4d023d630f22d385ee.jpg,640,640,H,455,454,490,550
40_jpg.rf.2833faaa9147dd4d023d630f22d385ee.jpg,640,640,C,416,459,449,548
40_jpg.rf.2833faaa9147dd4d023d630f22d385ee.jpg,640,640,T,378,470,413,560
40_jpg.rf.2833faaa9147dd4d023d630f22d385ee.jpg,640,640,M,332,471,367,561
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,A,10,15,32,48
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,N,35,14,56,48
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,O,60,13,82,49
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,R,115,15,137,49
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,P,169,15,191,49
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,K,250,17,270,51
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,T,304,19,326,53
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,F,380,21,403,54
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,T,485,23,505,56
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,H,7,60,30,96
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,A,34,60,56,96
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,A,223,62,249,99
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,M,357,65,377,98
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,A,434,67,457,102
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,H,7,107,29,144
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,H,89,105,110,140
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,R,169,107,190,141
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,E,196,106,218,142
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,C,225,108,245,141
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,K,249,107,271,141
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,C,61,151,82,188
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,H,169,152,191,190
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,A,195,152,214,190
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,C,304,152,325,188
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,H,559,154,579,190
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,M,6,194,28,232
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,A,33,194,55,231
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,N,60,195,83,232
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,A,86,195,109,232
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,G,114,194,137,232
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,E,141,196,163,232
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,T,197,196,218,232
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,A,432,197,454,231
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,N,458,197,478,231
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,A,605,195,627,231
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,A,34,241,55,274
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,V,60,240,84,276
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,C,114,241,136,275
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,O,141,241,163,275
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,O,168,241,189,276
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,S,222,242,242,275
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,E,250,242,269,274
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,Y,329,242,349,275
IMG20230420225733_jpg.rf.29a7a28da886a5730c9f769a0779c1ad.jpg,640,288,N,433,242,454,274
4055_jpg.rf.27764cb38d428aef802686ecdbccceb8.jpg,640,640,A,231,262,300,392
4055_jpg.rf.27764cb38d428aef802686ecdbccceb8.jpg,640,640,T,227,96,297,220
4055_jpg.rf.27764cb38d428aef802686ecdbccceb8.jpg,640,640,D,236,472,316,632
4055_jpg.rf.27764cb38d428aef802686ecdbccceb8.jpg,640,640,R,304,81,377,214
4055_jpg.rf.27764cb38d428aef802686ecdbccceb8.jpg,640,640,L,315,259,390,388
4055_jpg.rf.27764cb38d428aef802686ecdbccceb8.jpg,640,640,E,341,454,416,615
4055_jpg.rf.27764cb38d428aef802686ecdbccceb8.jpg,640,640,N,423,430,504,596
4055_jpg.rf.27764cb38d428aef802686ecdbccceb8.jpg,640,640,L,395,245,471,371
4055_jpg.rf.27764cb38d428aef802686ecdbccceb8.jpg,640,640,S,383,78,447,211
4055_jpg.rf.27764cb38d428aef802686ecdbccceb8.jpg,640,640,X,452,78,518,205
4055_jpg.rf.27764cb38d428aef802686ecdbccceb8.jpg,640,640,Q,129,95,205,239
3845_jpg.rf.2631b3df5865c903f2b5cd1bda255215.jpg,640,640,V,9,67,69,179
3845_jpg.rf.2631b3df5865c903f2b5cd1bda255215.jpg,640,640,A,81,61,128,168
3845_jpg.rf.2631b3df5865c903f2b5cd1bda255215.jpg,640,640,R,139,37,195,155
3845_jpg.rf.2631b3df5865c903f2b5cd1bda255215.jpg,640,640,H,67,342,136,483
3845_jpg.rf.2631b3df5865c903f2b5cd1bda255215.jpg,640,640,A,150,328,211,455
3845_jpg.rf.2631b3df5865c903f2b5cd1bda255215.jpg,640,640,G,269,20,324,126
3845_jpg.rf.2631b3df5865c903f2b5cd1bda255215.jpg,640,640,P,229,301,296,433
3845_jpg.rf.2631b3df5865c903f2b5cd1bda255215.jpg,640,640,Q,239,493,315,640
3845_jpg.rf.2631b3df5865c903f2b5cd1bda255215.jpg,640,640,O,332,20,387,118
3845_jpg.rf.2631b3df5865c903f2b5cd1bda255215.jpg,640,640,N,390,11,437,112
3845_jpg.rf.2631b3df5865c903f2b5cd1bda255215.jpg,640,640,C,1,348,64,480
3845_jpg.rf.2631b3df5865c903f2b5cd1bda255215.jpg,640,640,T,325,451,403,603
3845_jpg.rf.2631b3df5865c903f2b5cd1bda255215.jpg,640,640,S,302,288,368,417
3845_jpg.rf.2631b3df5865c903f2b5cd1bda255215.jpg,640,640,E,369,277,433,412
3845_jpg.rf.2631b3df5865c903f2b5cd1bda255215.jpg,640,640,R,403,429,473,584
3845_jpg.rf.2631b3df5865c903f2b5cd1bda255215.jpg,640,640,S,476,412,537,559
3845_jpg.rf.2631b3df5865c903f2b5cd1bda255215.jpg,640,640,E,446,11,490,101
3845_jpg.rf.2631b3df5865c903f2b5cd1bda255215.jpg,640,640,Q,436,265,505,394
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,C,63,18,84,50
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,R,114,16,135,48
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,A,141,18,162,49
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,G,165,16,189,49
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,E,192,16,215,51
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,S,244,18,266,49
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,Y,80,54,104,90
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,B,244,56,265,89
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,L,270,54,294,90
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,A,299,56,322,90
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,C,324,55,346,89
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,K,350,53,373,89
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,D,24,100,46,136
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,B,132,98,156,134
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,A,188,100,212,133
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,P,244,98,267,136
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,I,271,99,291,135
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,L,297,99,319,136
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,E,323,99,347,137
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,F,435,97,460,135
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,R,463,98,486,134
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,E,488,100,514,139
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,L,128,144,149,182
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,G,185,143,207,182
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,E,212,146,237,183
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,C,270,143,293,179
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,O,298,145,321,180
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,D,327,144,346,182
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,K,436,144,461,180
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,S,466,144,490,180
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,V,520,144,543,183
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,C,14,193,36,227
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,E,39,191,63,227
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,S,153,189,178,230
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,U,210,193,233,229
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,I,238,190,262,228
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,D,269,190,293,231
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,T,327,188,350,227
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,T,380,190,406,229
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,A,411,190,433,227
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,C,441,190,464,226
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,L,468,190,493,228
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,E,497,191,521,229
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,T,3,238,31,279
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,H,91,238,113,278
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,O,119,242,141,281
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,O,146,240,173,278
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,K,176,240,202,281
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,N,295,241,321,277
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,E,326,242,350,277
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,X,356,238,382,280
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,T,386,239,409,278
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,D,474,240,497,278
IMG20230421104402_jpg.rf.260afd4b1984a4f9032d1f285e01983f.jpg,640,288,Y,555,240,580,277
2882_jpg.rf.2a0dec46f3d08fd69abc9eec20baa4b1.jpg,640,640,S,339,47,380,143
2882_jpg.rf.2a0dec46f3d08fd69abc9eec20baa4b1.jpg,640,640,H,389,45,438,141
2882_jpg.rf.2a0dec46f3d08fd69abc9eec20baa4b1.jpg,640,640,E,449,41,492,141
2882_jpg.rf.2a0dec46f3d08fd69abc9eec20baa4b1.jpg,640,640,M,500,44,544,139
2882_jpg.rf.2a0dec46f3d08fd69abc9eec20baa4b1.jpg,640,640,D,397,299,455,408
2347_jpg.rf.24d62ae1ccb97147c73ec2758ddf3413.jpg,640,640,E,49,363,107,467
2347_jpg.rf.24d62ae1ccb97147c73ec2758ddf3413.jpg,640,640,Z,121,354,173,443
2347_jpg.rf.24d62ae1ccb97147c73ec2758ddf3413.jpg,640,640,O,38,505,87,605
2347_jpg.rf.24d62ae1ccb97147c73ec2758ddf3413.jpg,640,640,H,296,548,343,640
2347_jpg.rf.24d62ae1ccb97147c73ec2758ddf3413.jpg,640,640,A,22,97,71,197
2347_jpg.rf.24d62ae1ccb97147c73ec2758ddf3413.jpg,640,640,D,76,58,128,161
2347_jpg.rf.24d62ae1ccb97147c73ec2758ddf3413.jpg,640,640,S,274,418,329,514
2347_jpg.rf.24d62ae1ccb97147c73ec2758ddf3413.jpg,640,640,T,263,12,319,110
2347_jpg.rf.24d62ae1ccb97147c73ec2758ddf3413.jpg,640,640,E,139,43,191,143
2347_jpg.rf.24d62ae1ccb97147c73ec2758ddf3413.jpg,640,640,Q,349,525,401,612
2347_jpg.rf.24d62ae1ccb97147c73ec2758ddf3413.jpg,640,640,H,330,396,380,491
2347_jpg.rf.24d62ae1ccb97147c73ec2758ddf3413.jpg,640,640,F,310,271,359,367
2347_jpg.rf.24d62ae1ccb97147c73ec2758ddf3413.jpg,640,640,L,362,253,415,351
2347_jpg.rf.24d62ae1ccb97147c73ec2758ddf3413.jpg,640,640,E,405,495,455,581
2347_jpg.rf.24d62ae1ccb97147c73ec2758ddf3413.jpg,640,640,E,382,379,437,475
2347_jpg.rf.24d62ae1ccb97147c73ec2758ddf3413.jpg,640,640,E,454,470,503,560
2347_jpg.rf.24d62ae1ccb97147c73ec2758ddf3413.jpg,640,640,P,322,3,375,101
888_jpg.rf.27642481879b65b25ed39ee0b171cf4b.jpg,640,640,V,62,230,126,356
888_jpg.rf.27642481879b65b25ed39ee0b171cf4b.jpg,640,640,E,137,216,204,345
888_jpg.rf.27642481879b65b25ed39ee0b171cf4b.jpg,640,640,C,119,37,185,153
888_jpg.rf.27642481879b65b25ed39ee0b171cf4b.jpg,640,640,K,201,35,273,156
888_jpg.rf.27642481879b65b25ed39ee0b171cf4b.jpg,640,640,O,69,411,139,555
888_jpg.rf.27642481879b65b25ed39ee0b171cf4b.jpg,640,640,Q,151,385,220,529
888_jpg.rf.27642481879b65b25ed39ee0b171cf4b.jpg,640,640,Q,228,379,300,517
888_jpg.rf.27642481879b65b25ed39ee0b171cf4b.jpg,640,640,R,298,190,359,320
888_jpg.rf.27642481879b65b25ed39ee0b171cf4b.jpg,640,640,I,313,358,383,505
2371_jpg.rf.2413113ad140c5b0f59300cc097c3876.jpg,640,640,S,42,513,97,609
2371_jpg.rf.2413113ad140c5b0f59300cc097c3876.jpg,640,640,T,16,99,72,197
2371_jpg.rf.2413113ad140c5b0f59300cc097c3876.jpg,640,640,H,92,496,144,589
2371_jpg.rf.2413113ad140c5b0f59300cc097c3876.jpg,640,640,E,147,484,202,580
2371_jpg.rf.2413113ad140c5b0f59300cc097c3876.jpg,640,640,P,76,80,129,178
2371_jpg.rf.2413113ad140c5b0f59300cc097c3876.jpg,640,640,L,268,434,323,526
2371_jpg.rf.2413113ad140c5b0f59300cc097c3876.jpg,640,640,F,49,370,99,468
2371_jpg.rf.2413113ad140c5b0f59300cc097c3876.jpg,640,640,L,111,359,169,446
2371_jpg.rf.2413113ad140c5b0f59300cc097c3876.jpg,640,640,T,178,329,234,422
2371_jpg.rf.2413113ad140c5b0f59300cc097c3876.jpg,640,640,O,320,404,372,500
2371_jpg.rf.2413113ad140c5b0f59300cc097c3876.jpg,640,640,R,244,295,296,402
2371_jpg.rf.2413113ad140c5b0f59300cc097c3876.jpg,640,640,D,345,522,395,623
2371_jpg.rf.2413113ad140c5b0f59300cc097c3876.jpg,640,640,X,457,482,500,574
2371_jpg.rf.2413113ad140c5b0f59300cc097c3876.jpg,640,640,O,375,386,431,478
2371_jpg.rf.2413113ad140c5b0f59300cc097c3876.jpg,640,640,A,401,509,448,593
2371_jpg.rf.2413113ad140c5b0f59300cc097c3876.jpg,640,640,H,304,288,353,388
2371_jpg.rf.2413113ad140c5b0f59300cc097c3876.jpg,640,640,S,412,234,473,349
2371_jpg.rf.2413113ad140c5b0f59300cc097c3876.jpg,640,640,D,441,392,493,479
2371_jpg.rf.2413113ad140c5b0f59300cc097c3876.jpg,640,640,R,503,456,547,554
2371_jpg.rf.2413113ad140c5b0f59300cc097c3876.jpg,640,640,R,316,10,369,108
2758_jpg.rf.2b057fae7d906e60b673703a0aafbc71.jpg,640,640,T,0,90,60,202
2758_jpg.rf.2b057fae7d906e60b673703a0aafbc71.jpg,640,640,R,55,69,111,184
2758_jpg.rf.2b057fae7d906e60b673703a0aafbc71.jpg,640,640,H,114,55,175,173
2758_jpg.rf.2b057fae7d906e60b673703a0aafbc71.jpg,640,640,L,68,219,128,325
2758_jpg.rf.2b057fae7d906e60b673703a0aafbc71.jpg,640,640,E,23,387,83,497
2758_jpg.rf.2b057fae7d906e60b673703a0aafbc71.jpg,640,640,O,102,515,169,630
2758_jpg.rf.2b057fae7d906e60b673703a0aafbc71.jpg,640,640,O,132,209,192,318
2758_jpg.rf.2b057fae7d906e60b673703a0aafbc71.jpg,640,640,S,253,29,311,142
2758_jpg.rf.2b057fae7d906e60b673703a0aafbc71.jpg,640,640,O,203,193,261,300
2758_jpg.rf.2b057fae7d906e60b673703a0aafbc71.jpg,640,640,D,147,342,210,455
2758_jpg.rf.2b057fae7d906e60b673703a0aafbc71.jpg,640,640,S,237,463,293,593
2758_jpg.rf.2b057fae7d906e60b673703a0aafbc71.jpg,640,640,O,301,459,362,571
2758_jpg.rf.2b057fae7d906e60b673703a0aafbc71.jpg,640,640,X,281,311,344,423
2758_jpg.rf.2b057fae7d906e60b673703a0aafbc71.jpg,640,640,A,224,327,274,431
2758_jpg.rf.2b057fae7d906e60b673703a0aafbc71.jpg,640,640,H,316,19,371,131
2758_jpg.rf.2b057fae7d906e60b673703a0aafbc71.jpg,640,640,E,376,9,440,127
2758_jpg.rf.2b057fae7d906e60b673703a0aafbc71.jpg,640,640,R,348,298,403,410
2758_jpg.rf.2b057fae7d906e60b673703a0aafbc71.jpg,640,640,G,425,418,481,527
3281_jpg.rf.296205c3a4f2b89d946557364bfe5a55.jpg,640,640,H,308,175,363,279
3281_jpg.rf.296205c3a4f2b89d946557364bfe5a55.jpg,640,640,D,259,13,308,117
3281_jpg.rf.296205c3a4f2b89d946557364bfe5a55.jpg,640,640,A,312,15,364,111
3281_jpg.rf.296205c3a4f2b89d946557364bfe5a55.jpg,640,640,D,376,12,425,112
3281_jpg.rf.296205c3a4f2b89d946557364bfe5a55.jpg,640,640,H,182,313,235,417
3453_jpg.rf.2877a62a5ebb0a1bb1d7525e18f2f3b6.jpg,640,640,G,47,27,105,142
3453_jpg.rf.2877a62a5ebb0a1bb1d7525e18f2f3b6.jpg,640,640,H,117,18,178,139
3453_jpg.rf.2877a62a5ebb0a1bb1d7525e18f2f3b6.jpg,640,640,S,185,3,249,132
3453_jpg.rf.2877a62a5ebb0a1bb1d7525e18f2f3b6.jpg,640,640,Z,256,0,320,118
3453_jpg.rf.2877a62a5ebb0a1bb1d7525e18f2f3b6.jpg,640,640,R,431,5,475,97
3453_jpg.rf.2877a62a5ebb0a1bb1d7525e18f2f3b6.jpg,640,640,N,122,311,200,454
3453_jpg.rf.2877a62a5ebb0a1bb1d7525e18f2f3b6.jpg,640,640,E,211,298,281,433
